geoname,year,region,taxrevenueratio,agr,agrm,agrr,min,minm,minr,man,manm,manr,wholesaletrade,retailtrade,tandw,tandwm,tandwr,inf,infm,infr,fandi,fandim,fandir,re,rem,rer,professionalscientificandtechnic,educationalservices,hs,hsm,hsr,str,gdp,taxrevenue,spi,piepc,piepcm,trade,tradem,trader,pste,pstem,pster,igt,lgigt,c,p,lgpl,wapw,mehi,mehim,unemployrate,lggdp,lgml,granttotaloutlay,federalfunds,trustfunds,constraintratio,stategovernorparty
Virginia,2002,Southeast,0.0435806,1151,0.1151,0.00392463,2381,0.2381,0.00811864,37230,3.723,0.1269453,15114,20131,7709,0.7709,0.0262858,15262,1.5262,0.0520397,17328,1.7328,0.0590843,42972,4.2972,0.1465241,32757,2663,17712,1.7712,0.0603936,12781.149,293275.9,43580.63,251357.7,26744,2.6744,35245,3.5245,0.1201769,35420,3.542,0.1207737,,,,,,,77030,7.703,4.358333,5.467277,,352895,314672,38223,0.1214693,Republican
Mississippi,2002,Southeast,0.0686684,1359,0.1359,0.01973403,1065,0.1065,0.01546486,11916,1.1916,0.1730322,4354,6830,2586,0.2586,0.0375513,1612,0.1612,0.0234078,3342,0.3342,0.0485292,8127,0.8127,0.1180121,2881,527,5710,0.571,0.0829149,4728.905,68865.8,68668.41,66326.2,19261,1.9261,11184,1.1184,0.1624028,3408,0.3408,0.0494876,,,,,,,47930,4.793,6.425,4.838004,,352895,314672,38223,0.1214693,Democrat
Kentucky,2003,Southeast,0.0655168,1822,0.1822,0.01434978,5525,0.5525,0.04351401,27852,2.7852,0.2193579,9478,10117,6657,0.6657,0.0524295,3344,0.3344,0.0263368,6373,0.6373,0.0501927,13792,1.3792,0.1086236,5455,876,11613,1.1613,0.0914621,8318.707,126970.6,65516.8,109765.9,22889,2.2889,19595,1.9595,0.1543271,6331,0.6331,0.0498619,,,,,,,56160,5.616,6.191667,5.103703,,388542,350650,37892,0.1080622,Republican
Louisiana,2004,Southeast,0.045571,1271,0.1271,0.00748205,17344,1.7344,0.10209968,49716,4.9716,0.2926654,9852,12400,5569,0.5569,0.0327833,3643,0.3643,0.0214454,5965,0.5965,0.0351144,15958,1.5958,0.0939407,7622,1538,11819,1.1819,0.0695754,7741.289,169873.2,45570.98,127386.9,23127,2.3127,22252,2.2252,0.1309918,9160,0.916,0.0539226,,,,,,,54030,5.403,5.7,5.230125,,407512,369909,37603,0.1016547,Republican
Virginia,2012,Southeast,0.0407796,1115,0.1115,0.0025059,2160,0.216,0.00485448,39882,3.9882,0.0896325,17044,21541,10142,1.0142,0.0227936,15182,1.5182,0.0341207,18775,1.8775,0.0421958,60437,6.0437,0.1358287,56445,3641,24891,2.4891,0.0559411,18144.897,444950,40779.63,402072.1,37422,3.7422,38585,3.8585,0.0867176,60086,6.0086,0.1350399,,,,,,,80250,8.025,5.95,5.648311,,544573,488543,56030,0.114688,Republican
Kentucky,2010,Southeast,0.0579045,1623,0.1623,0.00985994,5958,0.5958,0.03619563,28470,2.847,0.172959,10246,9930,7345,0.7345,0.0446218,5417,0.5417,0.032909,6825,0.6825,0.0414628,16573,1.6573,0.1006831,6234,1001,12992,1.2992,0.0789281,9531.404,164605.5,57904.53,144335.6,28392,2.8392,20176,2.0176,0.1225718,7235,0.7235,0.0439536,,,,,,,53640,5.364,10.26667,5.216444,,608390,559569,48821,0.0872475,Democrat
Tennessee,2008,Southeast,0.0458586,1836,0.1836,0.00729704,1126,0.1126,0.0044752,42681,4.2681,0.1696322,19436,18830,12037,1.2037,0.0478401,8100,0.81,0.0321928,11291,1.1291,0.0448752,26251,2.6251,0.1043325,13429,2378,22733,2.2733,0.0903505,11538.43,251609,45858.57,218372.5,29062,2.9062,38266,3.8266,0.1520852,15807,1.5807,0.0628237,,,,,,,52310,5.231,6.516667,5.400726,,461317,411142,50175,0.1220381,Democrat
Georgia,2003,Southeast,0.0393984,3072,0.3072,0.0090244,2768,0.2768,0.00813136,48345,4.8345,0.1420197,30678,25791,13362,1.3362,0.0392526,24342,2.4342,0.0715078,23138,2.3138,0.0679709,47466,4.7466,0.1394375,22784,3485,20624,2.0624,0.0605857,13411.632,340410.6,39398.4,265622.8,25126,2.5126,56469,5.6469,0.165885,26269,2.6269,0.0771686,,,,,,,64520,6.452,5.141667,5.532003,,388542,350650,37892,0.1080622,Democrat
Georgia,2014,Southeast,0.0383945,3101,0.3101,0.00639493,1076,0.1076,0.00221894,48292,4.8292,0.0995885,33901,26336,17008,1.7008,0.0350742,34035,3.4035,0.0701875,30378,3.0378,0.062646,52556,5.2556,0.1083818,29690,4478,27685,2.7685,0.0570924,18618.093,484915.4,38394.52,398585.7,33086,3.3086,60237,6.0237,0.1242217,34168,3.4168,0.0704618,,,,,,,59940,5.994,7.141667,5.685666,,576978,517428,59550,0.1150885,Republican
Louisiana,2009,Southeast,0.0493121,1524,0.1524,0.00736642,19876,1.9876,0.09607274,39352,3.9352,0.190212,9848,13228,8140,0.814,0.0393455,5032,0.5032,0.0243227,6558,0.6558,0.0316988,22065,2.2065,0.1066535,9031,1666,13334,1.3334,0.0644513,10201.931,206884.9,49312.11,165305.6,28740,2.874,23076,2.3076,0.1115403,10697,1.0697,0.0517051,,,,,,,60100,6.01,6.791667,5.315729,,537991,484480,53511,0.1104504,Republican
Florida,2008,Southeast,0.0479373,4972,0.4972,0.0066249,2034,0.2034,0.00271019,40933,4.0933,0.0545409,54928,55329,22327,2.2327,0.0297494,33962,3.3962,0.0452524,33733,3.3733,0.0449473,130489,13.0489,0.173869,51550,7008,60467,6.0467,0.0805688,35977.055,750501.6,47937.35,725995,34522,3.4522,110257,11.0257,0.1469111,58558,5.8558,0.0780251,,,5,Swing,4.26781,,59100,5.91,5.691667,5.875351,5.427799,461317,411142,50175,0.1220381,Republican
Mississippi,2009,Southeast,0.0696372,1906,0.1906,0.02044941,1580,0.158,0.01695177,13691,1.3691,0.1468903,4404,7205,2890,0.289,0.0310067,2040,0.204,0.0218871,3732,0.3732,0.0400405,11163,1.1163,0.1197675,3155,660,6978,0.6978,0.0748667,6490.579,93205.6,69637.22,89414,25091,2.5091,11609,1.1609,0.1245526,3815,0.3815,0.040931,,,,,,,46400,4.64,9.358334,4.969442,,537991,484480,53511,0.1104504,Republican
Mississippi,2010,Southeast,0.0658432,2028,0.2028,0.02130064,1376,0.1376,0.01445251,14145,1.4145,0.1485688,4479,7401,3070,0.307,0.0322451,2011,0.2011,0.0211221,3779,0.3779,0.0396919,10748,1.0748,0.1128892,3039,686,6960,0.696,0.0731028,6268.823,95208.4,65843.17,92714.4,25986,2.5986,11880,1.188,0.1247789,3725,0.3725,0.0391247,,,,,,,49800,4.98,10.08333,4.978675,,608390,559569,48821,0.0872475,Republican
South Carolina,2014,Southeast,0.0469048,844,0.0844,0.00439658,235,0.0235,0.00122417,29595,2.9595,0.1541668,10085,12852,4022,0.4022,0.0209515,4675,0.4675,0.0243531,7312,0.7312,0.0380898,22292,2.2292,0.1161239,8787,1182,11645,1.1645,0.0606613,9004.192,191967.4,46904.8,180837.7,33050,3.305,22937,2.2937,0.1194838,9969,0.9969,0.0519307,,,,,,,54350,5.435,6.275,5.283227,,576978,517428,59550,0.1150885,Republican
Tennessee,2003,Southeast,0.0432294,2172,0.2172,0.01065574,1131,0.1131,0.00554864,39207,3.9207,0.192348,16550,18393,10913,1.0913,0.0535387,5993,0.5993,0.0294014,12431,1.2431,0.060986,23934,2.3934,0.1174193,11362,2560,18075,1.8075,0.0886752,8811.612,203833.7,43229.42,169929.5,24018,2.4018,34943,3.4943,0.171429,13922,1.3922,0.0683008,,,,,,,57050,5.705,5.508333,5.309276,,388542,350650,37892,0.1080622,Republican
Tennessee,2004,Southeast,0.0437077,1909,0.1909,0.00875605,1191,0.1191,0.00546279,44378,4.4378,0.2035496,17660,19159,11745,1.1745,0.0538711,6248,0.6248,0.0286578,11843,1.1843,0.0543206,23427,2.3427,0.1074532,12297,2749,19259,1.9259,0.0883357,9529.171,218020.6,43707.66,179892.9,25215,2.5215,36819,3.6819,0.1688785,15046,1.5046,0.0690118,,,,,,,56470,5.647,5.35,5.338498,,407512,369909,37603,0.1016547,Democrat
North Carolina,1998,Southeast,0.0144719,2939,0.2939,0.01195166,1200,0.12,0.00487989,69861,6.9861,0.2840949,16893,20207,9573,0.9573,0.0389293,7742,0.7742,0.0314834,11183,1.1183,0.0454765,31700,3.17,0.1289104,13980,2582,18428,1.8428,0.0749388,3558.75,245907.3,14471.92,198232,19976,1.9976,37100,3.71,0.1508699,16562,1.6562,0.0673506,,,,,,,60810,6.081,3.533333,5.390771,,246128,218966,27162,0.1240467,Democrat
Louisiana,2011,Southeast,0.0387157,1345,0.1345,0.00587368,16773,1.6773,0.07324854,39556,3.9556,0.1727431,10181,13307,8545,0.8545,0.0373164,5327,0.5327,0.0232633,6615,0.6615,0.028888,22159,2.2159,0.0967695,9167,1755,13460,1.346,0.0587805,8865.421,228987.5,38715.74,178350.9,30548,3.0548,23488,2.3488,0.1025733,10922,1.0922,0.0476969,,,,,,,51460,5.146,7.433333,5.359812,,606770,552210,54560,0.098803,Republican
Kentucky,2014,Southeast,0.0594744,1911,0.1911,0.01023597,4054,0.4054,0.02171462,33109,3.3109,0.1773432,11073,9973,7433,0.7433,0.0398137,4539,0.4539,0.0243124,7947,0.7947,0.0425669,17639,1.7639,0.0944806,6486,953,13592,1.3592,0.0728034,11103.545,186694.5,59474.41,164862.1,31279,3.1279,21046,2.1046,0.1127296,7439,0.7439,0.0398458,,,,,,,51750,5.175,6.416667,5.271132,,576978,517428,59550,0.1150885,Democrat
Louisiana,2006,Southeast,0.0473906,1497,0.1497,0.00727407,16434,1.6434,0.07985442,52622,5.2622,0.2556955,10793,14442,7246,0.7246,0.035209,4061,0.4061,0.0197328,6193,0.6193,0.0300924,16693,1.6693,0.0811129,8018,1370,11734,1.1734,0.0570167,9752.953,205799.5,47390.56,144684.4,27026,2.7026,25235,2.5235,0.1226193,9388,0.9388,0.0456172,,,,,,,51110,5.111,4.133333,5.313444,,434099,391181,42918,0.1097139,Democrat
Florida,2019,Southeast,0.0417106,6374.2,0.63742,0.00590602,1086.7,0.10867,0.00100688,53864.2,5.38642,0.0499079,73078.4,83155.6,37173.5,3.71735,0.0344432,44693.7,4.46937,0.041411,61073.9,6.10739,0.0565881,196756.6,19.67566,0.1823051,81364.1,10899.6,91314.6,9.13146,0.0846077,45017.095,1079271,41710.65,1145461,45273,4.5273,156234,15.6234,0.1447588,92263.7,9.22637,0.0854871,,,5,Swing,4.33199,,66480,6.648,3.25,6.033131,5.439926,749554,685729,63825,0.0930761,Republican
North Carolina,2009,Southeast,0.0128199,4176,0.4176,0.01027363,773,0.0773,0.00190171,88760,8.876,0.2183639,20912,21483,8482,0.8482,0.0208671,12984,1.2984,0.0319427,29866,2.9866,0.0734752,43783,4.3783,0.1077132,20250,4293,28350,2.835,0.0697456,5211,406477.4,12819.9,339441.5,28469,2.8469,42395,4.2395,0.1042985,24543,2.4543,0.0603797,,,,,,,55440,5.544,11.03333,5.609036,,537991,484480,53511,0.1104504,Democrat
Louisiana,2001,Southeast,0.0522135,1146,0.1146,0.00831368,32621,3.2621,0.23664969,26121,2.6121,0.1894953,8660,10874,5107,0.5107,0.0370488,2780,0.278,0.0201676,5810,0.581,0.0421488,16656,1.6656,0.1208313,7466,1468,10681,1.0681,0.0774855,7197.38,137845.1,52213.54,114767.4,20261,2.0261,19534,1.9534,0.1417098,8934,0.8934,0.0648119,,,,,,,52360,5.236,5.6,5.139391,,318542,284384,34158,0.1201122,Republican
Arkansas,2001,Southeast,0.0706324,2345,0.2345,0.03321464,737,0.0737,0.01043889,15689,1.5689,0.2222194,5461,5952,4037,0.4037,0.0571802,2448,0.2448,0.0346735,3167,0.3167,0.0448575,8117,0.8117,0.1149694,2669,372,6207,0.6207,0.0879161,4986.747,70601.4,70632.41,64168.6,19615,1.9615,11413,1.1413,0.161654,3041,0.3041,0.0430728,,,,,,,67110,6.711,4.758333,4.848814,,318542,284384,34158,0.1201122,Republican
Mississippi,2014,Southeast,0.0730806,2240,0.224,0.0216095,1334,0.1334,0.01286923,14084,1.4084,0.1358698,4840,7836,3182,0.3182,0.0306971,2258,0.2258,0.0217832,3925,0.3925,0.0378649,9647,0.9647,0.0930656,2936,687,7113,0.7113,0.0686198,7575.395,103658.1,73080.59,103442.7,28763,2.8763,12676,1.2676,0.1222866,3623,0.3623,0.0349514,,,,,,,42970,4.297,7.591667,5.015603,,576978,517428,59550,0.1150885,Republican
Louisiana,2013,Southeast,0.0402845,1680,0.168,0.00733729,14953,1.4953,0.06530624,35372,3.5372,0.1544849,10809,13812,9774,0.9774,0.0426873,5514,0.5514,0.024082,6388,0.6388,0.0278992,22392,2.2392,0.0977956,9629,1773,13837,1.3837,0.0604322,9223.829,228967.4,40284.46,189741.3,32050,3.205,24621,2.4621,0.1075306,11402,1.1402,0.0497975,,,,,,,56950,5.695,6.416667,5.359774,,546178,486781,59397,0.12202,Republican
Virginia,2002,Southeast,0.0435806,1151,0.1151,0.00392463,2381,0.2381,0.00811864,37230,3.723,0.1269453,15114,20131,7709,0.7709,0.0262858,15262,1.5262,0.0520397,17328,1.7328,0.0590843,42972,4.2972,0.1465241,32757,2663,17712,1.7712,0.0603936,12781.149,293275.9,43580.63,251357.7,26744,2.6744,35245,3.5245,0.1201769,35420,3.542,0.1207737,,,,,,,77030,7.703,4.358333,5.467277,,352895,314672,38223,0.1214693,Democrat
Tennessee,2015,Southeast,0.0393523,1328,0.1328,0.00411543,695,0.0695,0.00215379,45854,4.5854,0.1421002,19861,20441,11958,1.1958,0.0370575,9312,0.9312,0.0288576,12873,1.2873,0.0398931,31374,3.1374,0.0972271,15624,2509,28353,2.8353,0.0878651,12698.496,322687.7,39352.28,277356.1,33227,3.3227,40302,4.0302,0.1248948,18133,1.8133,0.0561936,,,,,,,57290,5.729,5.566667,5.508782,,624357,567054,57303,0.1010539,Republican
Tennessee,2017,Southeast,0.0390913,1467.9,0.14679,0.00413007,762.9,0.07629,0.00214649,55231.1,5.52311,0.1553978,23367.9,25686.9,16603.6,1.66036,0.0467158,10736.6,1.07366,0.0302084,20961,2.0961,0.0589757,41029.5,4.10295,0.1154403,18910.6,3792.9,35646.5,3.56465,0.1002947,13893.728,355417.5,39091.29,299307.7,35610,3.561,49054.8,4.90548,0.1380202,22703.5,2.27035,0.0638784,,,,,,,65210,6.521,3.75,5.550739,,674712,613125,61587,0.1004477,Republican
Virginia,2011,Southeast,0.0402787,1255,0.1255,0.00290245,2541,0.2541,0.0058766,40635,4.0635,0.0939771,17126,21266,10118,1.0118,0.0234,16639,1.6639,0.0384812,17869,1.7869,0.0413259,59701,5.9701,0.1380713,56013,3711,24345,2.4345,0.056303,17416.204,432392.7,40278.67,385635.1,36761,3.6761,38392,3.8392,0.0887897,59724,5.9724,0.1381244,,,,,,,79250,7.925,6.541667,5.635879,,606770,552210,54560,0.098803,Republican
Alabama,2012,Southeast,0.048574,1405,0.1405,0.00754164,2761,0.2761,0.01482026,30194,3.0194,0.1620728,9593,12118,4804,0.4804,0.0257865,4202,0.4202,0.0225551,8577,0.8577,0.0460389,19607,1.9607,0.1052448,10155,915,12332,1.2332,0.0661947,9049.294,186299,48574.04,172101.5,28920,2.892,21711,2.1711,0.1165385,11070,1.107,0.0594206,,,,,,,79030,7.903,8.158334,5.270211,,544573,488543,56030,0.114688,Republican
West Virginia,2005,Southeast,0.0807592,298,0.0298,0.0055953,6934,0.6934,0.13019396,6935,0.6935,0.1302127,3108,4678,1932,0.1932,0.0362756,1446,0.1446,0.0271503,1916,0.1916,0.0359751,5111,0.5111,0.095965,2431,272,5317,0.5317,0.0998329,4301.156,53259,80759.23,48854.3,24258,2.4258,7786,0.7786,0.1461913,2703,0.2703,0.050752,,,,,,,52540,5.254,5.425,4.726393,,428018,388870,39148,0.1006712,Democrat
West Virginia,2007,Southeast,0.0791706,206,0.0206,0.00351321,7477,0.7477,0.12751595,6389,0.6389,0.1089607,3205,4560,1995,0.1995,0.0340236,1612,0.1612,0.0274917,2119,0.2119,0.0361383,5510,0.551,0.0939699,2590,274,5487,0.5487,0.0935776,4642.23,58635.8,79170.58,54184.7,26240,2.624,7765,0.7765,0.1324276,2864,0.2864,0.0488439,,,,,,,57490,5.749,4.825,4.768163,,443797,397808,45989,0.115606,Democrat
Arkansas,2011,Southeast,0.0749662,1793,0.1793,0.01690148,2926,0.2926,0.02758155,15465,1.5465,0.1457788,7095,7011,4556,0.4556,0.0429465,4008,0.4008,0.0377809,5534,0.5534,0.0521655,10795,1.0795,0.1017576,3542,552,7941,0.7941,0.0748548,7952.824,106085.4,74966.24,100449.5,27559,2.7559,14106,1.4106,0.1329684,4094,0.4094,0.0385915,,,,,,,61540,6.154,7.908333,5.025656,,606770,552210,54560,0.098803,Democrat
Alabama,2013,Southeast,0.0483937,2265,0.2265,0.01182885,2688,0.2688,0.01403795,31962,3.1962,0.16692,9930,12295,4776,0.4776,0.0249424,4296,0.4296,0.0224356,7997,0.7997,0.0417639,19407,1.9407,0.1013521,10143,889,12556,1.2556,0.0655731,9266.469,191481,48393.67,173720.7,29594,2.9594,22225,2.2225,0.116069,11032,1.1032,0.0576141,,,,,,,88910,8.891,7.325,5.282125,,546178,486781,59397,0.12202,Republican
South Carolina,2009,Southeast,0.0477786,1169,0.1169,0.00731376,282,0.0282,0.00176431,25226,2.5226,0.1578247,8742,11680,3434,0.3434,0.0214846,4800,0.48,0.0300309,8135,0.8135,0.050896,19772,1.9772,0.1237021,7454,1119,10452,1.0452,0.0653922,7636.726,159835.6,47778.63,146753.7,28588,2.8588,20422,2.0422,0.1277688,8573,0.8573,0.0536364,,,,,,,54370,5.437,11.40833,5.203673,,537991,484480,53511,0.1104504,Republican
Kentucky,2003,Southeast,0.0655168,1822,0.1822,0.01434978,5525,0.5525,0.04351401,27852,2.7852,0.2193579,9478,10117,6657,0.6657,0.0524295,3344,0.3344,0.0263368,6373,0.6373,0.0501927,13792,1.3792,0.1086236,5455,876,11613,1.1613,0.0914621,8318.707,126970.6,65516.8,109765.9,22889,2.2889,19595,1.9595,0.1543271,6331,0.6331,0.0498619,,,,,,,56160,5.616,6.191667,5.103703,,388542,350650,37892,0.1080622,Democrat
Louisiana,2016,Southeast,0.0408084,1531.8,0.15318,0.00671586,7915.8,0.79158,0.03470521,39185.7,3.91857,0.1718017,12849.3,15546.9,9059.8,0.90598,0.0397208,4916,0.4916,0.0215532,10140,1.014,0.0444568,24661.1,2.46611,0.1081216,11696.8,2632.5,18211.7,1.82117,0.0798455,9307.865,228086.8,40808.43,197411.9,34426,3.4426,28396.2,2.83962,0.1244973,14329.3,1.43293,0.0628239,,,,,,,50630,5.063,6.066667,5.3581,,660833,599787,61046,0.1017795,Republican
Georgia,2018,Southeast,0.0392763,4329.4,0.43294,0.00720444,1198.3,0.11983,0.00199406,58800.2,5.88002,0.0978479,43354.6,35459.2,26145.3,2.61453,0.0435077,47004.7,4.70047,0.0782193,46464.6,4.64646,0.0773205,83724.9,8.37249,0.1393245,41055.1,6496.4,38159.2,3.81592,0.0634997,23602.51,600934.7,39276.33,491088,37967,3.7967,78813.8,7.88138,0.131152,47551.5,4.75515,0.0791292,,,,,,,64520,6.452,4,5.778827,,696507,634179,62328,0.0982814,Republican
West Virginia,2017,Southeast,0.0677493,389.1,0.03891,0.0051761,7448.2,0.74482,0.09908158,7533.2,0.75332,0.1002123,3759.1,5410.7,2283.9,0.22839,0.0303822,1430.7,0.14307,0.0190323,2700.5,0.27005,0.0359241,7932.6,0.79326,0.1055254,3340.4,431.5,7951.9,0.79519,0.1057822,5092.879,75172.4,67749.32,70797.6,35123,3.5123,9169.8,0.91698,0.1219836,3771.9,0.37719,0.0501767,,,,,,,55370,5.537,5.208333,4.876059,,674712,613125,61587,0.1004477,Democrat
South Carolina,2016,Southeast,0.0444685,1054.2,0.10542,0.00495687,352.7,0.03527,0.0016584,35090.7,3.50907,0.1649971,12191.2,14185.7,4918.8,0.49188,0.0231283,5779.6,0.57796,0.0271758,9556.1,0.95561,0.044933,26785.9,2.67859,0.1259478,11426.9,1751.9,13835.3,1.38353,0.0650538,9457.33,212674.6,44468.54,200027.4,34947,3.4947,26376.9,2.63769,0.1240247,13178.8,1.31788,0.061967,,,,,,,65200,6.52,4.916667,5.327715,,660833,599787,61046,0.1017795,Republican
Florida,2011,Southeast,0.0423618,4678,0.4678,0.00626417,1534,0.1534,0.00205413,36566,3.6566,0.0489644,47122,53524,22491,2.2491,0.030117,31427,3.1427,0.0420829,36978,3.6978,0.0495161,120062,12.0062,0.1607713,49081,7590,61369,6.1369,0.0821773,31635.26,746787.5,42361.8,769798.4,35383,3.5383,100646,10.0646,0.1347719,56671,5.6671,0.0758864,,,9,Swing,4.27997,,57090,5.709,10,5.873197,5.430894,606770,552210,54560,0.098803,Republican
Louisiana,2008,Southeast,0.0511644,1127,0.1127,0.00524018,14846,1.4846,0.06902904,40936,4.0936,0.190339,11155,13675,8746,0.8746,0.040666,5087,0.5087,0.0236529,6033,0.6033,0.0280515,20674,2.0674,0.0961273,9635,1558,12887,1.2887,0.0599203,11003.87,215068.9,51164.39,170008.6,29037,2.9037,24830,2.483,0.1154514,11193,1.1193,0.0520438,,,,,,,52130,5.213,4.666667,5.332578,,461317,411142,50175,0.1220381,Democrat
Arkansas,2015,Southeast,0.077355,2965,0.2965,0.02501563,3104,0.3104,0.02618837,16117,1.6117,0.1359787,7969,7800,4323,0.4323,0.036473,4362,0.4362,0.0368021,3997,0.3997,0.0337226,11013,1.1013,0.0929164,3754,537,8779,0.8779,0.0740682,9168.57,118525.9,77354.99,116632.4,30759,3.0759,15769,1.5769,0.1330426,4291,0.4291,0.0362031,,,,,,,63250,6.325,4.95,5.073813,,624357,567054,57303,0.1010539,Democrat
Florida,2004,Southeast,0.0480457,5097,0.5097,0.00802013,1632,0.1632,0.00256795,35661,3.5661,0.0561126,50861,55730,17838,1.7838,0.0280681,32125,3.2125,0.0505487,32911,3.2911,0.0517855,111318,11.1318,0.175159,50414,5823,52295,5.2295,0.0822862,30534.283,635525.5,48045.72,587003,29483,2.9483,106591,10.6591,0.167721,56237,5.6237,0.088489,,,1,Swing,4.24093,,60120,6.012,3.75,5.803133,5.417669,407512,369909,37603,0.1016547,Republican
Georgia,2016,Southeast,0.0401432,3467,0.3467,0.00644139,1030.9,0.10309,0.00191533,57703.1,5.77031,0.1072075,42333.4,30101.3,23766.9,2.37669,0.0441569,43002.6,4.30026,0.0798952,43523.3,4.35233,0.0808626,63645.6,6.36456,0.1182482,36284.1,6241,34979.6,3.49796,0.0649892,21606.561,538237.5,40143.17,441039.1,35012,3.5012,72434.7,7.24347,0.1345776,42525.1,4.25251,0.0790081,,,,,,,64230,6.423,5.466667,5.730974,,660833,599787,61046,0.1017795,Republican
Tennessee,2013,Southeast,0.0400532,1468,0.1468,0.00501359,712,0.0712,0.00243166,45565,4.5565,0.1556161,18792,19322,12332,1.2332,0.0421169,7846,0.7846,0.0267961,12436,1.2436,0.0424721,30102,3.0102,0.102806,13909,2535,25882,2.5882,0.0883936,11727.736,292803.9,40053.21,254464.6,31462,3.1462,38114,3.8114,0.130169,16444,1.6444,0.0561605,,,,,,,53200,5.32,7.725,5.466577,,546178,486781,59397,0.12202,Republican
Virginia,2005,Southeast,0.0441822,1522,0.1522,0.00422426,2536,0.2536,0.00703858,37993,3.7993,0.1054483,18067,23326,8950,0.895,0.0248404,19955,1.9955,0.0553844,17080,1.708,0.047405,52815,5.2815,0.1465863,42054,3098,20416,2.0416,0.0566639,15918.847,360299.8,44182.23,303288.9,31765,3.1765,41393,4.1393,0.1148849,45152,4.5152,0.1253179,,,,,,,74840,7.484,3.825,5.556664,,428018,388870,39148,0.1006712,Democrat
Arkansas,2014,Southeast,0.0759962,2951,0.2951,0.02514933,3212,0.3212,0.02737366,16171,1.6171,0.1378143,7669,7554,4564,0.4564,0.0388958,4191,0.4191,0.035717,4052,0.4052,0.0345324,11096,1.1096,0.0945635,3616,551,8505,0.8505,0.0724822,8917.322,117339.1,75996.17,113171.5,29915,2.9915,15223,1.5223,0.1297351,4167,0.4167,0.0355125,,,,,,,59580,5.958,5.9,5.069443,,576978,517428,59550,0.1150885,Democrat
South Carolina,2001,Southeast,0.053772,1121,0.1121,0.00939637,449,0.0449,0.00376358,27231,2.7231,0.2282538,7775,10874,3367,0.3367,0.0282226,2547,0.2547,0.0213493,5046,0.5046,0.0422962,17378,1.7378,0.1456647,5974,859,8025,0.8025,0.0672666,6415.08,119301.4,53772.04,104242.1,21945,2.1945,18649,1.8649,0.1563184,6833,0.6833,0.0572751,,,,,,,59300,5.93,5.283333,5.076645,,318542,284384,34158,0.1201122,Democrat
North Carolina,2004,Southeast,0.0132172,3510,0.351,0.01069999,1325,0.1325,0.00403917,76580,7.658,0.2334488,21703,22008,8918,0.8918,0.0271859,12264,1.2264,0.037386,28499,2.8499,0.0868772,35909,3.5909,0.1094661,17167,3440,23546,2.3546,0.0717784,4335.75,328037.6,13217.23,261603.4,25399,2.5399,43711,4.3711,0.13325,20607,2.0607,0.062819,,,,,,,59680,5.968,5.858333,5.515924,,407512,369909,37603,0.1016547,Democrat
Florida,2011,Southeast,0.0423618,4678,0.4678,0.00626417,1534,0.1534,0.00205413,36566,3.6566,0.0489644,47122,53524,22491,2.2491,0.030117,31427,3.1427,0.0420829,36978,3.6978,0.0495161,120062,12.0062,0.1607713,49081,7590,61369,6.1369,0.0821773,31635.26,746787.5,42361.8,769798.4,35383,3.5383,100646,10.0646,0.1347719,56671,5.6671,0.0758864,,,9,Swing,4.27997,,57090,5.709,10,5.873197,5.430894,606770,552210,54560,0.098803,Republican
Virginia,2016,Southeast,0.0429536,1504,0.1504,0.00304536,1080.4,0.10804,0.00218764,42101.5,4.21015,0.0852489,21232.1,25207.1,13056.8,1.30568,0.026438,19261.9,1.92619,0.0390023,25007.4,2.50074,0.0506361,69792.6,6.97926,0.141319,63386.9,5055.4,31432.3,3.14323,0.0636455,21213.28,493865.5,42953.56,444691.4,40164,4.0164,46439.2,4.64392,0.0940321,68442.3,6.84423,0.1385849,,,,,,,79730,7.973,4,5.693609,,660833,599787,61046,0.1017795,Democrat
West Virginia,2000,Southeast,0.0784677,246,0.0246,0.00577371,7331,0.7331,0.17206133,7073,0.7073,0.166006,2552,4173,1830,0.183,0.0429508,989,0.0989,0.0232122,1914,0.1914,0.0449223,4830,0.483,0.1133619,2013,314,4761,0.4761,0.1117425,3343.266,42606.9,78467.71,40251.6,19401,1.9401,6725,0.6725,0.1578383,2327,0.2327,0.0546156,,,,,,,47260,4.726,5.575,4.62948,,285874,254098,31776,0.1250541,Republican
Georgia,2008,Southeast,0.0437624,3150,0.315,0.00762875,1385,0.1385,0.00335423,48273,4.8273,0.1169087,35902,25285,16133,1.6133,0.0390713,32381,3.2381,0.0784211,26269,2.6269,0.0636189,49273,4.9273,0.1193305,27855,4234,24525,2.4525,0.0593952,18070.032,412911.9,43762.44,335257.5,29683,2.9683,61187,6.1187,0.1481842,32089,3.2089,0.0777139,,,,,,,60910,6.091,6.783333,5.615858,,461317,411142,50175,0.1220381,Republican
Kentucky,2013,Southeast,0.0596353,2235,0.2235,0.01225603,4063,0.4063,0.0222802,32878,3.2878,0.1802925,10691,10004,7381,0.7381,0.0404751,4301,0.4301,0.0235853,7286,0.7286,0.0399541,17910,1.791,0.0982128,6284,963,13612,1.3612,0.0746439,10875.039,182359.2,59635.27,157905.4,30453,3.0453,20695,2.0695,0.1134848,7247,0.7247,0.0397402,,,,,,,55060,5.506,7.916667,5.260928,,546178,486781,59397,0.12202,Democrat
