geoname,year,region,taxrevenueratio,agr,agrm,agrr,min,minm,minr,man,manm,manr,wholesaletrade,retailtrade,tandw,tandwm,tandwr,inf,infm,infr,fandi,fandim,fandir,re,rem,rer,professionalscientificandtechnic,educationalservices,hs,hsm,hsr,str,gdp,taxrevenue,spi,piepc,piepcm,trade,tradem,trader,pste,pstem,pster,igt,lgigt,c,p,lgpl,wapw,mehi,mehim,unemployrate,lggdp,lgml,granttotaloutlay,federalfunds,trustfunds,constraintratio,stategovernorparty
Alaska,2006,Far West,0.055911,443,0.0443,0.00996955,11034,1.1034,0.24831609,1447,0.1447,0.0325642,1131,2005,4162,0.4162,0.0936643,1057,0.1057,0.0237874,1020,0.102,0.0229547,3294,0.3294,0.0741303,1406,136,2325,0.2325,0.0523233,2484.422,44435.3,55911,27696.2,35947,3.5947,3136,0.3136,0.0705745,1542,0.1542,0.0347021,,,,,,,53170,5.317,6.633333,4.647728,,434099,391181,42918,0.1097139,Republican
Washington,2007,Far West,0.0511079,5065,0.5065,0.01462002,934,0.0934,0.00269597,49011,4.9011,0.1414692,21357,23833,9745,0.9745,0.0281287,33368,3.3368,0.096316,13233,1.3233,0.0381968,48066,4.8066,0.1387415,22791,1817,19937,1.9937,0.0575477,17705.98,346442.8,51107.95,274770.4,34389,3.4389,45190,4.519,0.13044,24608,2.4608,0.0710305,831728.2,9.92,8,Democratic,3.81034,0.6872,79330,7.933,4.6,5.539631,5.241621,443797,397808,45989,0.115606,Democrat
Oregon,2003,Far West,0.0448205,3285,0.3285,0.02582312,430,0.043,0.00338019,17250,1.725,0.1356008,9905,8973,4063,0.4063,0.0319389,4234,0.4234,0.0332831,6290,0.629,0.0494452,20178,2.0178,0.1586176,6946,1116,10809,1.0809,0.0849687,5701.691,127211.6,44820.53,104729.6,25816,2.5816,18878,1.8878,0.1483984,8062,0.8062,0.0633747,,,,,,,63310,6.331,8.016666,5.104527,,388542,350650,37892,0.1080622,Democrat
Alaska,2013,Far West,0.0906492,536,0.0536,0.00946615,14237,1.4237,0.25143582,1141,0.1141,0.0201509,1139,2019,4779,0.4779,0.0844006,1294,0.1294,0.022853,955,0.0955,0.016866,4613,0.4613,0.0814689,1924,122,3095,0.3095,0.05466,5132.811,56622.8,90649.19,38565.1,42914,4.2914,3158,0.3158,0.0557726,2046,0.2046,0.0361339,,,,,,,58050,5.805,6.991667,4.752991,,546178,486781,59397,0.12202,Republican
California,2003,Far West,0.0518553,21236,2.1236,0.01390433,9939,0.9939,0.00650759,172632,17.2632,0.1130313,100155,125108,38421,3.8421,0.0251563,99060,9.906,0.0648598,89117,8.9117,0.0583496,272936,27.2936,0.1787056,133494,15185,94773,9.4773,0.0620529,79198.255,1527294,51855.28,1240604,27670,2.767,225263,22.5263,0.1474916,148679,14.8679,0.097348,,,,,,,74960,7.496,6.891667,6.183923,,388542,350650,37892,0.1080622,Republican
Hawaii,2013,Far West,0.0803936,271,0.0271,0.00357575,68,0.0068,0.00089724,1180,0.118,0.0155697,2180,4943,2899,0.2899,0.0382513,1813,0.1813,0.0239219,2072,0.2072,0.0273393,13923,1.3923,0.1837091,2902,690,4485,0.4485,0.059178,6092.893,75788.3,80393.59,61983.4,37772,3.7772,7123,0.7123,0.0939855,3592,0.3592,0.0473952,,,,,,,78800,7.88,4.758333,4.879602,,546178,486781,59397,0.12202,Democrat
Hawaii,2003,Far West,0.0729591,407,0.0407,0.00831816,89,0.0089,0.00181896,1325,0.1325,0.02708,2163,4420,1849,0.1849,0.0377894,1145,0.1145,0.0234012,1952,0.1952,0.0398945,9363,0.9363,0.1913585,2583,626,3552,0.3552,0.0725948,3569.824,48929.1,72959.12,40734.2,27809,2.7809,6583,0.6583,0.1345416,3209,0.3209,0.0655847,,,,,,,78810,7.881,3.908333,4.689567,,388542,350650,37892,0.1080622,Republican
Alaska,2015,Far West,0.0269357,574,0.0574,0.01134051,12423,1.2423,0.24544108,1277,0.1277,0.0252297,1140,2077,4524,0.4524,0.0893806,1412,0.1412,0.0278969,1023,0.1023,0.0202114,4333,0.4333,0.085607,1865,118,3208,0.3208,0.0633804,1363.35,50615,26935.69,41918.6,45018,4.5018,3217,0.3217,0.0635582,1983,0.1983,0.0391781,,,,,,,53880,5.388,6.275,4.704279,,624357,567054,57303,0.1010539,Independent
Nevada,2003,Far West,0.0454857,189,0.0189,0.00208198,3447,0.3447,0.03797142,3671,0.3671,0.040439,4523,7840,3160,0.316,0.0348099,2217,0.2217,0.024422,6202,0.6202,0.0683199,13850,1.385,0.1525687,5606,256,5030,0.503,0.0554094,4129.137,90778.8,45485.7,74518.4,27384,2.7384,12363,1.2363,0.1361882,5862,0.5862,0.0645745,166282,9.2208,2,Swing,3.35196,0.6743,68700,6.87,5.283333,4.957984,4.853972,388542,350650,37892,0.1080622,Republican
Hawaii,2011,Far West,0.068921,298,0.0298,0.00422799,62,0.0062,0.00087965,1038,0.1038,0.014727,2083,4762,2706,0.2706,0.0383925,1765,0.1765,0.0250416,2122,0.2122,0.0301067,13550,1.355,0.192246,2940,718,4307,0.4307,0.0611073,4857.729,70482.6,68920.97,59226.4,35945,3.5945,6845,0.6845,0.0971162,3658,0.3658,0.0518993,,,,,,,74730,7.473,6.833333,4.848082,,606770,552210,54560,0.098803,Democrat
Oregon,2008,Far West,0.0453291,2846,0.2846,0.01722874,331,0.0331,0.00200376,43667,4.3667,0.2643455,12055,8985,4759,0.4759,0.0288094,6283,0.6283,0.0380352,5938,0.5938,0.0359467,24992,2.4992,0.1512933,8302,1316,13493,1.3493,0.0816821,7487.873,165189.1,45329.1,138899.9,31897,3.1897,21040,2.104,0.1273692,9618,0.9618,0.0582242,,,,,,,68150,6.815,6.275,5.217981,,461317,411142,50175,0.1220381,Democrat
Oregon,2010,Far West,0.0456281,2858,0.2858,0.01744517,234,0.0234,0.00142833,57396,5.7396,0.3503439,10405,8808,4505,0.4505,0.0274984,5920,0.592,0.0361355,6639,0.6639,0.0405243,24677,2.4677,0.1506279,7855,1391,13063,1.3063,0.0797363,7475.135,163827.6,45628.05,137926.3,31718,3.1718,19213,1.9213,0.1172757,9246,0.9246,0.0564374,,,,,,,66030,6.603,10.69167,5.214387,,608390,559569,48821,0.0872475,Democrat
Nevada,2007,Far West,0.0479085,172,0.0172,0.00130699,4261,0.4261,0.03237847,6410,0.641,0.0487083,5860,9354,4484,0.4484,0.034073,3055,0.3055,0.0232143,5704,0.5704,0.0433435,21724,2.1724,0.1650762,6473,413,6052,0.6052,0.0459879,6304.752,131599.8,47908.52,103706,33101,3.3101,15214,1.5214,0.1156081,6886,0.6886,0.0523253,210891.6,9.3241,6,Swing,3.41515,0.6792,73830,7.383,4.591667,5.119255,4.852815,443797,397808,45989,0.115606,Republican
Alaska,2017,Far West,0.0225753,439.4,0.04394,0.00820528,8150.4,0.81504,0.15219912,1726.5,0.17265,0.0322404,1285.8,2428.4,7180.2,0.71802,0.1340818,1329.2,0.13292,0.0248212,1359.1,0.13591,0.0253796,5146.3,0.51463,0.0961011,1892.2,195.5,4086.7,0.40867,0.0763143,1208.929,53550.9,22575.33,41919.4,47074,4.7074,3714.2,0.37142,0.0693583,2087.7,0.20877,0.0389853,,,,,,,59980,5.998,6.508333,4.728767,,674712,613125,61587,0.1004477,Independent
Alaska,2011,Far West,0.0984303,589,0.0589,0.01046927,14425,1.4425,0.25639932,862,0.0862,0.0153217,1087,2010,4716,0.4716,0.0838252,1149,0.1149,0.0204231,965,0.0965,0.0171525,4564,0.4564,0.0811235,1896,124,2852,0.2852,0.0506933,5537.679,56259.9,98430.3,37870.6,41449,4.1449,3097,0.3097,0.0550481,2020,0.202,0.0359048,,,,,,,53900,5.39,7.733333,4.750199,,606770,552210,54560,0.098803,Republican
Washington,2001,Far West,0.0529576,3609,0.3609,0.01507357,673,0.0673,0.00281089,37103,3.7103,0.1549667,16946,19781,7462,0.7462,0.0311662,21418,2.1418,0.0894557,10611,1.0611,0.0443185,40100,4.01,0.1674841,17963,1710,16771,1.6771,0.0700468,12679.41,239425.7,52957.6,197445.7,26227,2.6227,36727,3.6727,0.1533962,19673,1.9673,0.0821675,615147.5,9.789,4,Democratic,3.77712,0.6785,66770,6.677,6.008333,5.379171,5.227326,318542,284384,34158,0.1201122,Democrat
Hawaii,2008,Far West,0.0769849,310,0.031,0.00463623,107,0.0107,0.00160025,1311,0.1311,0.0196068,2339,4540,2648,0.2648,0.0396024,1876,0.1876,0.0280567,2064,0.2064,0.0308683,12976,1.2976,0.1940635,3082,711,4182,0.4182,0.0625442,5147.569,66864.7,76984.85,55802.6,35574,3.5574,6879,0.6879,0.1028794,3793,0.3793,0.0567265,,,,,,,81060,8.106,4.033333,4.825197,,461317,411142,50175,0.1220381,Republican
Hawaii,2002,Far West,0.0752671,412,0.0412,0.00906548,83,0.0083,0.0018263,1225,0.1225,0.0269544,2002,3979,1697,0.1697,0.0373401,1159,0.1159,0.0255022,1939,0.1939,0.042665,8986,0.8986,0.1977244,2528,578,3424,0.3424,0.0753403,3420.671,45447.1,75267.09,38865.6,26358,2.6358,5981,0.5981,0.1316036,3106,0.3106,0.0683432,,,,,,,73420,7.342,4.05,4.657506,,352895,314672,38223,0.1214693,Republican
Alaska,2009,Far West,0.0999454,469,0.0469,0.00945833,15372,1.5372,0.31000748,1493,0.1493,0.0301094,1034,1989,4295,0.4295,0.0866174,1061,0.1061,0.0213972,1081,0.1081,0.0218006,3916,0.3916,0.0789741,1737,126,2560,0.256,0.0516276,4955.884,49585.9,99945.43,32995.4,38871,3.8871,3023,0.3023,0.0609649,1863,0.1863,0.0375712,,,,,,,52890,5.289,7.983333,4.695358,,537991,484480,53511,0.1104504,Republican
Washington,2009,Far West,0.0463972,5706,0.5706,0.01613542,558,0.0558,0.00157791,47611,4.7611,0.1346343,18802,22333,9371,0.9371,0.0264993,31598,3.1598,0.0893528,14315,1.4315,0.0404799,48806,4.8806,0.1380135,22471,1968,21944,2.1944,0.0620532,16407.536,353632,46397.2,277889.8,34437,3.4437,41135,4.1135,0.1163215,24439,2.4439,0.0691086,1054761,10.0232,16,Democratic,3.82396,0.6843,79890,7.989,8.266666,5.548552,5.24235,537991,484480,53511,0.1104504,Democrat
Nevada,2007,Far West,0.0479085,172,0.0172,0.00130699,4261,0.4261,0.03237847,6410,0.641,0.0487083,5860,9354,4484,0.4484,0.034073,3055,0.3055,0.0232143,5704,0.5704,0.0433435,21724,2.1724,0.1650762,6473,413,6052,0.6052,0.0459879,6304.752,131599.8,47908.52,103706,33101,3.3101,15214,1.5214,0.1156081,6886,0.6886,0.0523253,210891.6,9.3241,6,Swing,3.41515,0.6792,73830,7.383,4.591667,5.119255,4.852815,443797,397808,45989,0.115606,Republican
Nevada,2014,Far West,0.052902,275,0.0275,0.00203664,3841,0.3841,0.02844627,5781,0.5781,0.0428138,5088,9522,4824,0.4824,0.0357263,3095,0.3095,0.0229214,5394,0.5394,0.0399477,18755,1.8755,0.1388987,5759,500,7044,0.7044,0.0521675,7143.169,135026.5,52901.98,115514.1,35371,3.5371,14610,1.461,0.108201,6259,0.6259,0.0463539,355232.7,9.5505,10,Swing,3.44988,0.6627,60330,6.033,8.158334,5.130419,4.958148,576978,517428,59550,0.1150885,Republican
Washington,2002,Far West,0.0508828,4124,0.4124,0.01661636,636,0.0636,0.00256256,37380,3.738,0.150611,16721,20411,7283,0.7283,0.0293446,22809,2.2809,0.0919017,12074,1.2074,0.0486484,39577,3.9577,0.1594631,18644,1654,17497,1.7497,0.0704987,12628.567,248189.1,50882.84,201073.1,26895,2.6895,37132,3.7132,0.1496117,20298,2.0298,0.0817844,657429.5,9.8178,4,Democratic,3.78192,0.6811,70130,7.013,7.075,5.394783,5.2336,352895,314672,38223,0.1214693,Democrat
Nevada,2016,Far West,0.053354,265.1,0.02651,0.00176221,3320.8,0.33208,0.02207452,6128.3,0.61283,0.040737,6201.7,10480.4,6844.8,0.68448,0.0454998,5228.2,0.52282,0.0347537,8302.1,0.83021,0.055187,22318.4,2.23184,0.1483582,7098.9,758,9075.5,0.90755,0.060328,8026.362,150435.9,53354.03,129879.1,37334,3.7334,16682.1,1.66821,0.1108918,7856.9,0.78569,0.0522276,499693.1,9.6987,9,Swing,3.46502,0.6572,66510,6.651,5.808333,5.177351,4.955904,660833,599787,61046,0.1017795,Republican
Hawaii,2009,Far West,0.0717386,386,0.0386,0.00587591,110,0.011,0.00167448,1334,0.1334,0.0203069,2042,4383,2525,0.2525,0.0384369,1921,0.1921,0.0292425,2065,0.2065,0.0314346,12652,1.2652,0.1925958,2925,734,4233,0.4233,0.0644371,4712.651,65692,71738.59,55409,34879,3.4879,6425,0.6425,0.0978049,3659,0.3659,0.0556993,,,,,,,73620,7.362,6.658333,4.817513,,537991,484480,53511,0.1104504,Republican
Alaska,2006,Far West,0.055911,443,0.0443,0.00996955,11034,1.1034,0.24831609,1447,0.1447,0.0325642,1131,2005,4162,0.4162,0.0936643,1057,0.1057,0.0237874,1020,0.102,0.0229547,3294,0.3294,0.0741303,1406,136,2325,0.2325,0.0523233,2484.422,44435.3,55911,27696.2,35947,3.5947,3136,0.3136,0.0705745,1542,0.1542,0.0347021,,,,,,,53170,5.317,6.633333,4.647728,,434099,391181,42918,0.1097139,Republican
Washington,2011,Far West,0.0458742,5526,0.5526,0.01455977,445,0.0445,0.00117248,48246,4.8246,0.1271174,19889,24254,10096,1.0096,0.0266007,34181,3.4181,0.0900593,13582,1.3582,0.0357855,50257,5.0257,0.1324159,23756,2029,22403,2.2403,0.0590269,17411.033,379539,45874.16,302460.8,36277,3.6277,44143,4.4143,0.1163069,25785,2.5785,0.0679377,1259871,10.1003,12,Democratic,3.83421,0.6812,71950,7.195,8.525,5.579257,5.239435,606770,552210,54560,0.098803,Democrat
Oregon,2015,Far West,0.0520212,3403,0.3403,0.01673695,202,0.0202,0.0009935,50358,5.0358,0.2476754,10250,9775,4652,0.4652,0.0228799,6899,0.6899,0.0339313,7151,0.7151,0.0351707,26683,2.6683,0.1312348,9778,1431,15433,1.5433,0.075904,10577.079,203322.6,52021.17,177478.1,36853,3.6853,20025,2.0025,0.0984888,11209,1.1209,0.0551291,,,,,,,73640,7.364,5.466667,5.308186,,624357,567054,57303,0.1010539,Democrat
California,2002,Far West,0.054131,20328,2.0328,0.01415174,12096,1.2096,0.00842087,155123,15.5123,0.107992,94205,117261,37779,3.7779,0.0263006,94810,9.481,0.0660039,84232,8.4232,0.0586398,258891,25.8891,0.1802321,132285,14244,91563,9.1563,0.0637434,77755.376,1436431,54130.95,1187281,26525,2.6525,211466,21.1466,0.1472163,146529,14.6529,0.1020091,,,,,,,73630,7.363,6.758333,6.157285,,352895,314672,38223,0.1214693,Democrat
Hawaii,2000,Far West,0.0803549,386,0.0386,0.00930116,106,0.0106,0.0025542,1019,0.1019,0.0245541,1826,3763,2208,0.2208,0.0532046,1048,0.1048,0.0252529,1551,0.1551,0.0373733,8968,0.8968,0.2160953,2038,597,3230,0.323,0.0778309,3334.743,41500.2,80354.87,35403.1,25006,2.5006,5589,0.5589,0.1346741,2635,0.2635,0.0634937,,,,,,,82830,8.283,4.25,4.61805,,285874,254098,31776,0.1250541,Democrat
Nevada,2015,Far West,0.052204,267,0.0267,0.00185033,2930,0.293,0.02030506,5762,0.5762,0.039931,5229,9682,4951,0.4951,0.0343107,3203,0.3203,0.022197,5680,0.568,0.0393627,19924,1.9924,0.1380744,5925,494,7578,0.7578,0.052516,7532.989,144299,52204.03,125088.6,36284,3.6284,14911,1.4911,0.103334,6419,0.6419,0.044484,451822.1,9.655,9,Swing,3.45742,0.6597,62960,6.296,6.85,5.159263,4.968403,624357,567054,57303,0.1010539,Republican
Washington,2010,Far West,0.0440598,5726,0.5726,0.01566399,510,0.051,0.00139515,49288,4.9288,0.1348317,19509,23537,10003,1.0003,0.0273641,32001,3.2001,0.0875416,13798,1.3798,0.0377457,49347,4.9347,0.1349931,23209,2011,22267,2.2267,0.0609134,16106.154,365551.9,44059.83,285436.7,35123,3.5123,43046,4.3046,0.1177562,25220,2.522,0.0689916,1238784,10.093,16,Democratic,3.82895,0.6819,73290,7.329,9.133333,5.562949,5.239695,608390,559569,48821,0.0872475,Democrat
Alaska,2016,Far West,0.0181455,396.3,0.03963,0.0080175,6362.4,0.63624,0.12871692,1552.8,0.15528,0.0314145,1278.2,2230.7,6460.6,0.64606,0.1307036,1377.5,0.13775,0.027868,1157.6,0.11576,0.0234193,5195.1,0.51951,0.1051014,1887.7,194.5,3858.3,0.38583,0.0780568,896.921,49429.4,18145.5,41285.5,45703,4.5703,3508.9,0.35089,0.0709881,2082.2,0.20822,0.0421247,,,,,,,56660,5.666,6.6,4.693985,,660833,599787,61046,0.1017795,Independent
Oregon,2002,Far West,0.0425943,3039,0.3039,0.02506816,419,0.0419,0.00345625,15081,1.5081,0.1244004,9185,8565,3812,0.3812,0.0314445,4116,0.4116,0.0339521,6108,0.6108,0.0503838,20388,2.0388,0.1681769,6939,1056,10200,1.02,0.0841379,5163.687,121229.5,42594.31,101042.1,24853,2.4853,17750,1.775,0.1464165,7995,0.7995,0.0659493,,,,,,,64880,6.488,7.475,5.083608,,352895,314672,38223,0.1214693,Democrat
Oregon,2013,Far West,0.051069,2988,0.2988,0.01665712,204,0.0204,0.00113723,49588,4.9588,0.2764369,9417,9136,4640,0.464,0.0258665,6141,0.6141,0.0342341,6594,0.6594,0.0367594,24589,2.4589,0.1370756,8764,1421,13988,1.3988,0.0779785,9160.887,179382.7,51068.95,154851.2,34050,3.405,18553,1.8553,0.1034269,10185,1.0185,0.0567781,,,,,,,60110,6.011,7.75,5.25378,,546178,486781,59397,0.12202,Democrat
Oregon,2012,Far West,0.0500197,2846,0.2846,0.0163101,197,0.0197,0.00112898,54220,5.422,0.3107286,10668,8881,4668,0.4668,0.0267518,6004,0.6004,0.0344082,6847,0.6847,0.0392394,24305,2.4305,0.1392892,8590,1440,13725,1.3725,0.0786564,8728.095,174493.1,50019.71,152601.5,33247,3.3247,19549,1.9549,0.1120331,10030,1.003,0.0574808,,,,,,,64290,6.429,8.808333,5.241778,,544573,488543,56030,0.114688,Democrat
Hawaii,2001,Far West,0.0817771,353,0.0353,0.00822953,99,0.0099,0.002308,1111,0.1111,0.0259009,1944,3893,1794,0.1794,0.0418237,1079,0.1079,0.0251549,1689,0.1689,0.0393759,9107,0.9107,0.2123126,2298,594,3347,0.3347,0.078029,3507.77,42894.3,81777.06,36996.8,25717,2.5717,5837,0.5837,0.1360787,2892,0.2892,0.0674215,,,,,,,74550,7.455,4.275,4.6324,,318542,284384,34158,0.1201122,Democrat
California,2001,Far West,0.0653515,18004,1.8004,0.01300763,11914,1.1914,0.00860769,165341,16.5341,0.1194564,93810,111350,38606,3.8606,0.0278923,88274,8.8274,0.0637767,76824,7.6824,0.0555042,248581,24.8581,0.1795961,130390,13570,85469,8.5469,0.0617501,90453.746,1384111,65351.5,1169366,25721,2.5721,205160,20.516,0.1482251,143960,14.396,0.104009,,,,,,,74270,7.427,5.466667,6.141171,,318542,284384,34158,0.1201122,Democrat
Nevada,2005,Far West,0.048111,243,0.0243,0.00206184,3448,0.3448,0.02925602,5333,0.5333,0.0452501,5716,9654,4313,0.4313,0.0365955,2907,0.2907,0.0246657,6728,0.6728,0.0570866,18219,1.8219,0.1545868,6414,343,5591,0.5591,0.0474392,5670.169,117856.1,48110.95,92194.1,30786,3.0786,15370,1.537,0.1304133,6757,0.6757,0.0573326,194363,9.2886,2,Swing,3.38599,0.6779,69490,6.949,4.125,5.071352,4.853972,428018,388870,39148,0.1006712,Republican
Alaska,2005,Far West,0.0467208,421,0.0421,0.01058459,8902,0.8902,0.22381005,1394,0.1394,0.0350473,1054,2052,3942,0.3942,0.099108,1018,0.1018,0.0255941,1152,0.1152,0.0289631,3323,0.3323,0.0835454,1409,135,2272,0.2272,0.0571216,1858.311,39774.8,46720.81,26019.6,35017,3.5017,3106,0.3106,0.0780896,1544,0.1544,0.0388185,,,,,,,53550,5.355,6.933333,4.599608,,428018,388870,39148,0.1006712,Republican
Alaska,2004,Far West,0.038409,369,0.0369,0.01055169,8645,0.8645,0.24720695,1577,0.1577,0.0450949,993,1986,3751,0.3751,0.1072612,897,0.0897,0.02565,916,0.0916,0.0261934,3249,0.3249,0.0929063,1386,139,2225,0.2225,0.0636247,1343.191,34970.7,38409.04,24429.2,33138,3.3138,2979,0.2979,0.0851856,1525,0.1525,0.0436079,,,,,,,54330,5.433,7.416667,4.543705,,407512,369909,37603,0.1016547,Republican
Alaska,2003,Far West,0.0352246,393,0.0393,0.01235861,7642,0.7642,0.24031673,1502,0.1502,0.0472331,923,2070,3416,0.3416,0.1074224,799,0.0799,0.025126,1093,0.1093,0.0343714,3204,0.3204,0.1007557,1339,139,2071,0.2071,0.0651264,1120.133,31799.7,35224.64,23372.1,31704,3.1704,2993,0.2993,0.0941204,1478,0.1478,0.0464784,,,,,,,56640,5.664,7.683333,4.502423,,388542,350650,37892,0.1080622,Republican
Alaska,2002,Far West,0.036801,360,0.036,0.01215998,9967,0.9967,0.33666269,1356,0.1356,0.0458026,893,1973,3119,0.3119,0.1053528,755,0.0755,0.0255022,932,0.0932,0.0314808,3241,0.3241,0.1094736,1326,140,1920,0.192,0.0648533,1089.504,29605.3,36800.98,22331.5,30252,3.0252,2866,0.2866,0.096807,1466,0.1466,0.0495182,,,,,,,58360,5.836,7.166667,4.471369,,352895,314672,38223,0.1214693,Republican
California,2017,Far West,0.0580365,39257.5,3.92575,0.01432468,9837.3,0.98373,0.00358954,294636.7,29.46367,0.1075101,155598.1,157909.5,75160.2,7.51602,0.0274252,271436.3,27.14363,0.0990444,135161.3,13.51613,0.049319,372281.7,37.22817,0.135842,244622.3,30675.6,176384.3,17.63843,0.0643609,159051.93,2740550,58036.49,2295049,44443,4.4443,313507.6,31.35076,0.1143959,275297.9,27.52979,0.1004535,,,,,,,82580,8.258,4.833333,6.437838,,674712,613125,61587,0.1004477,Democrat
Alaska,2009,Far West,0.0999454,469,0.0469,0.00945833,15372,1.5372,0.31000748,1493,0.1493,0.0301094,1034,1989,4295,0.4295,0.0866174,1061,0.1061,0.0213972,1081,0.1081,0.0218006,3916,0.3916,0.0789741,1737,126,2560,0.256,0.0516276,4955.884,49585.9,99945.43,32995.4,38871,3.8871,3023,0.3023,0.0609649,1863,0.1863,0.0375712,,,,,,,52890,5.289,7.983333,4.695358,,537991,484480,53511,0.1104504,Republican
Hawaii,2002,Far West,0.0752671,412,0.0412,0.00906548,83,0.0083,0.0018263,1225,0.1225,0.0269544,2002,3979,1697,0.1697,0.0373401,1159,0.1159,0.0255022,1939,0.1939,0.042665,8986,0.8986,0.1977244,2528,578,3424,0.3424,0.0753403,3420.671,45447.1,75267.09,38865.6,26358,2.6358,5981,0.5981,0.1316036,3106,0.3106,0.0683432,,,,,,,73420,7.342,4.05,4.657506,,352895,314672,38223,0.1214693,Democrat
California,2008,Far West,0.0589558,21164,2.1164,0.01063155,14867,1.4867,0.00746831,244808,24.4808,0.1229772,117902,117137,45771,4.5771,0.0229927,135053,13.5053,0.0678427,78712,7.8712,0.0395403,332303,33.2303,0.1669295,171645,17684,112434,11.2434,0.0564802,117361.98,1990678,58955.77,1588295,35379,3.5379,235039,23.5039,0.1180698,189329,18.9329,0.0951078,,,,,,,75120,7.512,7.3,6.299001,,461317,411142,50175,0.1220381,Republican
Alaska,2010,Far West,0.0855279,524,0.0524,0.00990876,13705,1.3705,0.25915946,1075,0.1075,0.0203281,1093,2028,4900,0.49,0.0926583,1061,0.1061,0.0200633,985,0.0985,0.0186262,4336,0.4336,0.0819931,1795,127,2659,0.2659,0.0502813,4522.927,52882.5,85527.86,35374.3,39968,3.9968,3121,0.3121,0.0590176,1922,0.1922,0.0363447,,,,,,,53420,5.342,8.133333,4.723312,,608390,559569,48821,0.0872475,Republican
Nevada,2017,Far West,0.0528472,285.1,0.02851,0.00174695,4027.7,0.40277,0.02467967,7081,0.7081,0.0433887,6999,11811.5,7430.4,0.74304,0.0455297,4194.3,0.41943,0.0257005,8383.9,0.83839,0.0513722,23470.8,2.34708,0.143817,7786.2,806.2,9967.6,0.99676,0.0610763,8624.618,163199.1,52847.21,138847,39008,3.9008,18810.5,1.88105,0.1152611,8592.4,0.85924,0.0526498,522450,9.718,2,Swing,3.47274,0.655,68440,6.844,4.983333,5.212718,5.007176,674712,613125,61587,0.1004477,Republican
Hawaii,2006,Far West,0.0788688,460,0.046,0.00737593,86,0.0086,0.00137898,1163,0.1163,0.0186483,2268,4890,2915,0.2915,0.046741,1667,0.1667,0.0267297,2108,0.2108,0.033801,11994,1.1994,0.1923194,2823,668,3880,0.388,0.0622144,4918.655,62365,78868.84,50182.6,33048,3.3048,7158,0.7158,0.1147759,3491,0.3491,0.0559769,,,,,,,84710,8.471,2.55,4.794941,,434099,391181,42918,0.1097139,Republican
Nevada,2011,Far West,0.0499943,264,0.0264,0.00208437,5576,0.5576,0.04402438,5180,0.518,0.0408978,4602,8105,4767,0.4767,0.0376371,2861,0.2861,0.0225885,5389,0.5389,0.0425479,18061,1.8061,0.1425976,5800,500,6448,0.6448,0.0509091,6332.128,126657.1,49994.26,104596.4,32781,3.2781,12707,1.2707,0.100326,6300,0.63,0.0497406,337256.5,9.528,10,Swing,3.43341,0.6731,59540,5.954,13.31667,5.10263,4.896118,606770,552210,54560,0.098803,Republican
Hawaii,2005,Far West,0.075584,417,0.0417,0.00710781,66,0.0066,0.00112498,1178,0.1178,0.0200791,2295,4887,2665,0.2665,0.0454252,1489,0.1489,0.0253801,2134,0.2134,0.0363742,11666,1.1666,0.1988481,2707,658,3816,0.3816,0.0650441,4434.356,58667.9,75584.02,46898.1,31273,3.1273,7182,0.7182,0.1224179,3365,0.3365,0.0573567,,,,,,,85890,8.589,2.825,4.768401,,428018,388870,39148,0.1006712,Republican
California,2006,Far West,0.0593933,25783,2.5783,0.01375286,13885,1.3885,0.00740637,212914,21.2914,0.11357,116505,136439,48712,4.8712,0.0259834,121400,12.14,0.0647557,98472,9.8472,0.0525258,321258,32.1258,0.1713616,149120,16624,103986,10.3986,0.055467,111346.86,1874737,59393.31,1493217,32926,3.2926,252944,25.2944,0.1349224,165744,16.5744,0.0884092,,,,,,,77490,7.749,4.916667,6.272941,,434099,391181,42918,0.1097139,Republican
California,2011,Far West,0.0581272,24358,2.4358,0.01188162,16048,1.6048,0.00782808,204226,20.4226,0.0996197,110445,114920,45316,4.5316,0.0221048,151464,15.1464,0.0738828,91896,9.1896,0.0448261,334466,33.4466,0.1631496,168489,19530,122005,12.2005,0.059513,119164.09,2050057,58127.21,1713428,35971,3.5971,225365,22.5365,0.1099311,188019,18.8019,0.091714,,,,,,,67540,6.754,11.89167,6.311766,,606770,552210,54560,0.098803,Republican
California,2004,Far West,0.0525184,21709,2.1709,0.01330032,10626,1.0626,0.00651016,181424,18.1424,0.1111519,103154,130665,42714,4.2714,0.0261693,115038,11.5038,0.0704796,84590,8.459,0.0518252,293125,29.3125,0.179587,137437,16088,98375,9.8375,0.0602708,85721.483,1632217,52518.44,1315172,29284,2.9284,233819,23.3819,0.1432524,153525,15.3525,0.0940592,,,,,,,73010,7.301,6.216667,6.212778,,407512,369909,37603,0.1016547,Republican
Alaska,2002,Far West,0.036801,360,0.036,0.01215998,9967,0.9967,0.33666269,1356,0.1356,0.0458026,893,1973,3119,0.3119,0.1053528,755,0.0755,0.0255022,932,0.0932,0.0314808,3241,0.3241,0.1094736,1326,140,1920,0.192,0.0648533,1089.504,29605.3,36800.98,22331.5,30252,3.0252,2866,0.2866,0.096807,1466,0.1466,0.0495182,,,,,,,58360,5.836,7.166667,4.471369,,352895,314672,38223,0.1214693,Democrat
